"","AHRQ_AbdominalHernia_DT","AHRQ_AcquiredDeformities_DT","AHRQ_AdjustmentDO_DT","AHRQ_Anemia_DT","AHRQ_Asthma_DT","AHRQ_AttentionDeficitDO_DT","AHRQ_BacterialInfection_DT","AHRQ_BiliaryTractDs_DT","AHRQ_Burns_DT","AHRQ_CNSInfection_DT","AHRQ_CerebrovascularDs_DT","AHRQ_COPDAndBronchiectasis_DT","AHRQ_ChronicUlcerOfSkin_DT","AHRQ_CoagulationDO_DT","AHRQ_ComaBrainDamage_DT","AHRQ_CrushingInjuryOrInternalIn0","AHRQ_DementiaAndOthDO_DT","AHRQ_DevelopmentalDO_DT","AHRQ_DisOfArteries_DT","AHRQ_DisOfMouth_DT","AHRQ_DisOfTheHeart_DT","AHRQ_DisOfTheUrinarySystem_DT","AHRQ_DisOfVeins_DT","AHRQ_DisOfWhiteBloodCells_DT","AHRQ_DOOfLipidMetabolism_DT","AHRQ_DOOfTeethAndJaw_DT","AHRQ_DOInChildhood_DT","AHRQ_EarConditions_DT","AHRQ_EpilepsyConvulsions_DT","AHRQ_EyeDO_DT","AHRQ_FluidAndElectrolyteDO_DT","AHRQ_Fractures_DT","AHRQ_GIHemorrhage_DT","AHRQ_GoutAndOth_DT","AHRQ_Headache_DT","AHRQ_NSConditions_DT","AHRQ_Hypertension_DT","AHRQ_ImmunityDO_DT","AHRQ_ImpulseControlDONEC_DT","AHRQ_InfectiveArthritis_DT","AHRQ_IntestinalInfection_DT","AHRQ_IntracranialInjury_DT","AHRQ_JointDisorderTraumarelated_","AHRQ_LiverDs_DT","AHRQ_LowerGIDO_DT","AHRQ_Mycoses_DT","AHRQ_NontraumaticJointDO_DT","AHRQ_NoninfectiousGastroenterit0","AHRQ_NutritionalDeficiencies_DT","AHRQ_OpenWounds_DT","AHRQ_Osteoporosis_DT","AHRQ_OthBoneDs_DT","AHRQ_OthConnectiveTissueDs_DT","AHRQ_OthEndocrineDO_DT","AHRQ_OthGIDO_DT","AHRQ_OthHematologicConditions_DT","AHRQ_OthInfections_DT","AHRQ_OthInflamCondOfSkin_DT","AHRQ_OthInjuriesExternalCauses_D","AHRQ_OthLowerRespiratoryDs_DT","AHRQ_OthNervousSystemDO_DT","AHRQ_OthNutritionalEndocrineDO_D","AHRQ_OthSkinDO_DT","AHRQ_OthUpperRespiratoryDs_DT","AHRQ_PancreaticDO_DT","AHRQ_Paralysis_DT","AHRQ_PathologicalFracture_DT","AHRQ_PersonalityDO_DT","AHRQ_Pleurisy_DT","AHRQ_Poisoning_DT","AHRQ_RespiratoryFailure_DT","AHRQ_RespiratoryInfections_DT","AHRQ_SkinInfections_DT","AHRQ_SpinalCordInjury_DT","AHRQ_Spondylosis_DT","AHRQ_SprainsAndStrains_DT","AHRQ_SuicideAndSelfInjury_DT","AHRQ_SuperficialInjury_DT","AHRQ_SystemicLupus_DT","AHRQ_ThyroidDO_DT","AHRQ_UpperGIDO_DT","AHRQ_ViralInfection_DT","NEPEC_DXALC_DT","NEPEC_DXDRG_DT","NEPEC_SCHZ_DT","NEPEC_MDD_DT","NEPEC_AFBPDX_DT","NEPEC_PTSD_DT","NEPEC_DXODep_DT","NEPEC_ANXunsp_DT","NEPEC_ANXgen_DT","dmdxDT","cancerdxDT","anomdxDT","genitaldxDT"
"AHRQ_CerebrovascularDs_DT",0.435497652368955,0.00784526829641594,0.0642170296612463,0.349285201818297,0.266003876064506,0.000246406665550266,0.00583485787194639,0.0171625230190176,0.000253820527949451,1.75551736137609e-14,0,0.000518309723701079,2.97070608260442e-05,0.00697745526480817,2.09137469672844e-23,1.63434674351009e-21,4.34841416101952e-306,6.18637410994262e-24,1.42801901904022e-56,0.00283575380528356,5.12542665012301e-62,0.00505816477510608,0.264396198158148,0.334415513134334,6.15162543090064e-11,0.0238122152120717,0.15718476292359,1.55824047842135e-23,1.09106633795015e-137,3.49737022508392e-28,0.952011148750912,2.86483923375773e-22,0.326367052158229,0.0172943363031649,7.02729703950507e-114,2.04581854054445e-06,1.27598793844116e-80,0.00381520626989527,0.86681083730229,0.779390998430304,0.488424932547002,1.15820999253339e-148,0.333787090952172,0.00211842655350453,0.000145828073161214,0.656735554851078,1.93083758924233e-11,0.141775498603296,2.93168886975001e-19,0.444005523525544,0.914482158935574,0.00433292953809471,2.9124150962315e-08,0.115392698701202,9.21912395823299e-06,0.0908468850103363,0.685694247082949,0.0322255856231079,2.76140989738891e-19,0.000652238846309185,4.12388238607443e-103,3.99742154249368e-15,4.50329350487216e-05,0.00521268677219449,0.00914642530961138,1.08282909281706e-183,0.19113792301157,0.471803263036352,0.23780557251492,0.286259696230402,0.962051834768187,0.0468722343627997,0.140554072614047,8.57536022609571e-05,0.122445633427865,0.300209065299176,0.0317601742009818,0.083323295642162,8.63502704179425e-05,0.48942434662463,0.101654411520168,0.107984083313097,4.07271336858273e-35,4.2110904850064e-05,0.0273580083574437,3.88097912449749e-45,0.307359574125442,1.1439671224951e-40,1.12997246994575e-100,8.95609171181066e-23,1.18234142372862e-10,0.348409715503969,3.72447109192702e-09,0.0264417910431994,0.000226456973748225
"AHRQ_COPDAndBronchiectasis_DT",3.86568402548413e-08,2.29414223845603e-09,0.193689031798994,1.07173406127116e-11,0,4.04733853225559e-06,0.35875203860391,0.352748704861903,1.53617339414504e-07,0.0360416245540987,0.0164580940590691,0,2.53057779063012e-06,6.21503287247696e-11,0.870518304836244,0.862631885469986,3.05661610558431e-21,0.205517316772739,0.00205451397659434,0.0208719215132871,2.55417332354926e-93,5.49485411699947e-05,0.0153067742750832,0.0045256897352677,0.0103985228350148,7.44358748465342e-14,0.0192984354184579,3.27855283237752e-17,0.679924713464358,0.710831682370109,0.661017155368861,0.0014254139043504,1.91419354686627e-08,5.42011235619030e-11,3.60291316882103e-13,7.6227547124201e-17,6.60245282608748e-10,0.725334188893594,0.000182898754555388,0.0104056589131682,0.0777521724099798,7.622164096936e-22,3.88975625633457e-07,0.500241183388508,0.0589905853226637,3.72075877389382e-05,6.91814009334922e-05,8.6988327897651e-16,3.74148534894982e-64,0.0203007305410114,0.911552875393593,0.058661870371506,2.79919941286158e-21,6.58673481492602e-06,0.00100225038393705,0.119756619120178,1.73861633845912e-14,0.00366373366547134,2.51125165759819e-13,0,4.62522697603417e-09,0.117823393062708,0.000725458655387462,2.31972707766382e-69,0.815034343438208,0.895206462597905,0.00043693601103875,7.81677046157177e-20,9.49130981595752e-20,0.000148080251715484,1.76819541611367e-08,0,1.2379522995424e-26,0.392981248589655,6.8628399082081e-11,2.26796686679051e-19,0.00548710715154863,1.9573121734309e-22,0.584290630825344,1.08115986316003e-06,3.0569911233864e-69,1.36146952087053e-13,2.76308202890927e-45,6.95534185594156e-87,3.68119616853577e-08,1.45761392439215e-108,8.47084268047831e-15,7.19404326495546e-109,2.95755988791891e-278,1.40784560514529e-21,1.83735990457699e-18,7.19633472716194e-10,4.159191939125e-15,2.15244353092457e-07,0.623919779278357
"AHRQ_ChronicUlcerOfSkin_DT",6.13545163995829e-05,3.63208887867414e-09,0.888551398102253,4.85421739899842e-24,4.46755799910836e-06,0.0118425720094389,4.87252560323198e-92,0.190455404091734,3.88194172627554e-31,1.6089910854985e-07,4.09002209067956e-15,0.320245872524606,0,0.00389489116506835,1.97234459301261e-27,1.8233281601722e-44,7.94568806699866e-50,8.70164569347205e-07,3.54637149572557e-05,0.0422936656433478,0.155214103121984,5.19491847511739e-94,6.47332033768629e-27,0.190288655029234,8.14916615340238e-08,0.0217724955906491,0.355349558051961,5.11411600738376e-12,1.35194660018984e-09,0.849334949126898,4.76601076946957e-11,6.52124632324447e-93,0.00455932890065814,0.76030757776059,5.96509699275605e-26,1.21017039912519e-18,0.939716787973497,0.0727161508244542,0.589664340827472,5.96634769498346e-83,2.99949334652764e-05,2.56598727095046e-08,0.210309165727309,0.000312296212648978,0.00338844517343358,4.10976442340899e-09,2.01313647877744e-23,0.599561495516293,3.37422288337074e-05,1.7285155814508e-105,0.547478322480631,0.805231072770749,5.84018254539123e-14,0.0246090743420486,4.97588953404254e-77,0.0664070624525379,5.22692779256156e-05,0.183807221291185,3.36021250054628e-23,1.7693410628349e-08,3.72410348670654e-49,4.01796067092496e-08,2.75833598038882e-12,0.000257145262098624,0.517464764198745,0,0.450846035664177,0.224504760498152,1.61679843604134e-05,0.198499464833316,2.69038068022094e-17,0.267770117179338,9.43300164546255e-223,0,3.00762921209633e-36,0.00171979113408164,0.830363202082961,1.95000630263747e-08,0.341638769230847,0.046451404267717,2.14609724117309e-16,0.612099215539802,1.61746296449694e-09,2.7884461773627e-12,0.000272285022967053,3.83584303739193e-21,0.313552308844536,2.39268687211247e-06,2.01394290375782e-13,4.65266508236505e-22,8.32616815776418e-06,1.20934812047035e-10,9.80422699506742e-07,0.00070211898343923,8.05938341515681e-05
"AHRQ_CoagulationDO_DT",0.9307901220057,4.3927342410342e-11,5.6710892331579e-14,0,1.78492247952165e-05,1.43917998359851e-07,1.247199870033e-49,1.05370862362619e-27,0.567521217191177,0.000181051519299224,4.37733415165445e-27,0.0659789878713121,6.82800920915319e-05,0,0.200075283981096,0.0237584221508083,6.63070505031845e-09,0.0305953436948844,2.92202106928995e-48,0.0315416461335035,2.74338548508045e-114,2.97120188932851e-43,3.76080199572886e-214,7.38014822179162e-291,0.00141853170998955,0.998235910668952,0.650748136477991,7.05635825646319e-10,5.01015370454947e-59,2.07628016729976e-06,0,0.622620343803395,6.98703764583892e-36,0.581389670347829,7.59769277751927e-12,0.0247920749052133,9.92138096773959e-12,0.298882769650607,0.931530174266558,0.00680159724027942,4.2834863900204e-20,2.48935502735967e-17,0.00217968165738405,0,4.0262382169416e-06,0.914953227504747,7.13708868865631e-20,0.00130705569729499,0.448289537714722,0.984561616269315,0.481822196765877,9.10722226484162e-08,5.97106379008876e-24,0.0139983651357048,1.05169886430641e-14,8.28681424794793e-88,5.0243144193349e-22,0.697853365768317,8.55061566643671e-05,0.114228139674158,0.0190132380209851,0.905770404140371,0.0315765673344882,6.46512957074543e-09,1.9446788519853e-101,2.40990415643575e-05,0.332620405338065,0.000345853672320518,4.31145221981272e-37,1.47972708104493e-10,2.55101905622279e-19,0.00165464061118655,5.65555289458541e-08,0.00369913639115863,1.28925057251672e-34,8.11360122828702e-07,4.832869014906e-13,0.633628317879012,1.58129443045397e-25,0.0349351394378093,0.00152365868098501,1.39065685931237e-56,6.72348291315411e-46,3.18336160302543e-45,0.000279654815285818,8.34507613643178e-50,0.057636652064857,8.18705921722853e-08,1.82373162763732e-40,1.76251302409617e-11,2.10695400417819e-07,0.822290947324227,0.078313569710257,2.41947713848681e-05,2.19173542494138e-07
"AHRQ_ComaBrainDamage_DT",0.000867222372425008,0.259669892790241,0.152432993625464,0.288891617707167,0.348686117974691,0.00573428000830064,0.769913235517591,0.128584145584213,0.00823409282968156,5.27885687084775e-06,8.46654518577171e-33,0.134759510938155,1.11326302142335e-09,0.116372007644192,0,4.01241978333645e-07,1.3051752931094e-110,4.1751281764191e-06,5.94889571337596e-06,0.446182612730193,1.29249366559617e-12,0.00126378973415883,0.169024432731614,0.551842451574646,2.23643579411162e-07,0.36113242775434,0.614257790856307,0.00199575369761328,1.41660401474078e-158,0.0749730125226596,4.61574061047214e-08,0.000117661328928658,0.722030768101744,0.0177897012301142,1.27292387746433e-15,0.00174166277341833,0.873308040705125,0.133337878538744,0.815734920905703,0.0832013358070974,0.0660652941941985,1.54525489045056e-16,0.228678920057932,0.82625580615198,0.000108410678557782,0.0148497037619402,0.0009124343476899,0.128344528471363,1.60439496132001e-09,0.182564857031365,0.121048215156315,0.483182102578612,0.0116932445530513,0.000109368591566801,6.99753000026301e-05,0.0301315985705454,0.448734183986099,0.0257654646605608,1.3122777838612e-26,3.32345180031643e-10,8.42751983987757e-26,0.00126845625874879,0.038938609217007,0.747346787714437,0.741058712821703,6.39811779699378e-22,0.26658386889247,8.01034096820305e-10,0.0677933910442511,6.94694742358801e-126,7.19410282667769e-13,0.0414856919372348,0.419138276990192,2.81605142720288e-06,0.116624053623238,0.438079592721231,3.98120478269481e-05,0.00131489149074688,0.200001561726797,0.10939397771202,0.183607583714991,0.774776733511091,1.23869448799284e-13,4.03166626423337e-28,2.71773792002953e-09,1.85381519914664e-09,0.0129509631004774,6.58671028605434e-27,3.31255562424186e-61,0.0013791120387695,0.000477483942481307,0.0769434946699743,0.000953986882811827,0.687539033652584,0.040560550485687
"AHRQ_CrushingInjuryOrInternalIn0",0.40772668105577,0.00222749897536918,0.0214328428710836,0.837430958531563,0.935665101909009,2.03347623803402e-06,0.063524411449686,0.151551653485951,3.47156777640858e-08,0.393795812974903,0.000269059548020162,0.655609194933997,0.000174383716226939,4.89466956186355e-05,0.0252395003104219,0,3.57735833593443e-119,0.00185400860569385,0.0637586846872592,0.4553873486124,0.00192283472369738,0.00108204749911855,0.00289803560215301,0.0091127810660893,3.68628000933495e-15,5.7213600419969e-05,0.728811198422027,6.8012223773256e-10,0.229969807662355,5.75349627001344e-12,0.440261204889106,1.71046226820651e-258,0.104884603497688,0.28483043642232,6.30164686400438e-09,0.000398051434724753,6.85653083984823e-08,0.268410633050723,0.274816137915572,0.0217594092308072,0.314283847721473,9.43860720259136e-60,8.59920043175418e-14,0.000192355037267779,0.097393168181256,0.739834961936491,0.0342330043112197,0.767314766921722,5.00881715180223e-15,2.84354008818589e-101,0.0410959305609025,0.0150559736124173,3.5239550172533e-08,0.00271946221032302,0.00014481854545074,0.0285957654497789,0.203484902925639,0.0684723209636852,6.62716138818247e-118,0.00527907703596458,5.824285959736e-27,5.17577994024519e-21,0.0519297225186659,0.0209732207898717,0.940884984436119,9.9296783279107e-14,0.314589069901797,0.00279803926446989,0.000319392000196802,0.763555620513892,0.00070592312317587,0.334086219250208,7.94386898253163e-07,3.08520556608698e-14,0.00373167151736846,8.98781300672941e-10,0.808759847819218,6.5638350539803e-36,0.120736712587156,8.88773362955468e-05,0.0145845975716177,0.506324819244418,1.68403492579871e-17,0.00591327679317089,0.402688425551845,9.98924148651467e-35,0.603084129652196,1.09207097912976e-41,7.29667750563319e-33,2.46330379353872e-23,5.59170525043254e-06,4.65717527357564e-08,1.89759621093078e-09,0.783336389426436,0.482281557345563
"AHRQ_DementiaAndOthDO_DT",0.00236615181815002,0.0143862078263736,0.676598625062952,1.7213365880049e-27,0.704639312148324,0.000219349512867211,6.15937746976455e-15,2.05355931958067e-09,7.68651455838301e-14,1.46374364073214e-06,1.97538285549915e-103,0.0470580132934314,0.906316283077643,1.38112897706913e-24,1.83068744800566e-19,1.06295642970054e-40,0,1.7709086839202e-40,1.06480103715308e-12,1.60071625678564e-11,2.04423388319344e-15,1.38714603906955e-28,4.12647456243878e-12,1.17187647836545e-30,4.79355847294593e-44,4.31949832039179e-69,0.331963152831383,0,8.6981478475036e-97,1.84907333555437e-123,6.53567210016669e-48,1.403861603901e-30,0.019325273954125,4.30391139258584e-15,0,0.000385000899685142,2.72327535481241e-25,6.54881388231729e-07,0.933900296019431,0.450241694811215,2.92331428241483e-06,0,1.30766023320409e-36,4.92280417568662e-26,2.73785969438223e-21,0.509929925662196,3.86029317862893e-32,0.681020033967791,4.73366992197044e-109,0.0463891789265326,0.612580834814302,0.00625567339013007,1.69915420372561e-10,0.000107629240796647,0.0380217610766224,1.16547143021979e-09,0.75478853240033,1.12162288918176e-10,8.59012997762633e-197,3.04469203813981e-63,2.78384334703423e-153,9.37034622080227e-91,2.15448243854472e-06,1.12925981595992e-18,2.1313282039746e-17,1.36607057627692e-40,0.00751449420416373,0.0259083473614865,7.98224699339072e-16,0.942933949601661,6.76546481622418e-09,0.0392633943237238,9.64346356424094e-05,4.32216110788169e-05,3.11694902904647e-149,9.83723661570698e-13,5.16793216567082e-34,0.493688570964772,0.554363778435398,1.26329182110954e-10,2.3935329536394e-06,0.00379595415646305,1.20781829033946e-231,0.367715432526371,1.49355708182912e-09,5.11246692091639e-112,0.000630788503191086,0,0,1.59698207251366e-47,9.30225899884715e-40,3.39440176357306e-47,7.4889719416955e-59,6.87795342649195e-08,5.45866266404337e-21
"AHRQ_DevelopmentalDO_DT",0.0124844643485075,0.0807728962775316,2.50643355325617e-10,3.9446165746549e-05,0.335731243417875,1.58513316833143e-68,0.0769148029442206,0.128185557254175,0.425703255449338,0.00643296304352792,1.87305414153078e-24,0.360441114406021,0.0506578641789965,4.48386621576648e-05,2.67382849431992e-12,1.15793001866119e-10,4.07380936129079e-270,0,0.0745715155737687,0.886130423299829,0.817386091842966,0.150172836420949,0.333987271213897,0.000352327564098964,0.001581572576883,4.39477601714648e-08,4.51696606208683e-14,2.49748178077802e-26,2.67348299030781e-12,7.81273904248838e-19,0.0207135754959482,4.99775416988412e-11,0.370853656015149,0.0238783396379784,2.31364485221072e-30,0.0027025296286298,3.30522394424666e-06,0.0303695473787247,0.132817002745486,0.00233328395606195,0.291614032290494,2.60207739889258e-51,7.34114426462714e-06,0.184863600718975,0.00321417197153376,0.00363705437709673,0.000217600381193785,0.317564524694739,6.26882461286907e-17,0.0986211652127416,0.838883618392297,0.534477308963057,0.0329162126858201,0.00162457947167351,0.0205062561726323,0.167026974885657,0.331912936422716,0.144739611275683,6.26219452334389e-18,0.000115917266201621,2.92949125936233e-21,4.21324171974557e-05,0.52819939050695,0.618401746364074,0.0075971655261459,2.1109253843682e-14,0.261406059518423,1.31127040234322e-21,0.0879866595169794,0.544230214858096,0.9809257354623,0.0117666737222495,0.839037985790698,0.00498319786367819,0.000161644217975037,5.62461228799606e-05,0.000143589955523887,0.927734817578611,0.0249995119370711,0.614393715936097,0.00103546078375293,0.220171439524601,4.61732760584136e-45,0.0340052236101364,9.41229277827409e-14,2.27776202369652e-35,9.38628593692394e-09,3.18012381545217e-58,4.57969735578187e-126,0.0975027445171325,4.04659433474655e-05,3.75548768006557e-06,7.83965047107903e-06,0.874384177880779,0.0101000208425506
"AHRQ_DisOfArteries_DT",2.24011550804386e-05,0.226069796121262,6.04994845895963e-11,6.63976323540655e-12,0.0366342701890921,0.000827488382077621,0.000731637358046805,2.1152912690174e-06,1.01048927301483e-08,0.464492322141217,1.11881610289429e-178,4.2223623286595e-12,1.17364650849085e-10,7.27400430891806e-13,0.000292515345069856,8.69009257101172e-08,3.40063532413114e-84,0.100923001019055,0,0.000251228385949687,0,5.41591606591203e-22,3.12062957285598e-23,0.000181203301992025,1.71332627664684e-96,7.74709917785323e-13,0.0846033748923148,7.0569090076e-27,1.8154844544168e-06,0.00104350742513928,3.3471872757738e-62,5.18319756448036e-11,1.8000798474961e-38,0.00356118075973664,6.99862481305692e-09,2.39333589071302e-12,1.9800923878158e-14,9.10480061620164e-09,0.641436029689314,0.00293082968123703,0.0222892975100771,6.01600026182004e-52,2.97873428927873e-21,5.6317452199422e-74,0.0985226014368287,1.71312330998211e-26,5.45924309379071e-29,2.06614394740714e-19,1.22700046354686e-61,0.0709386543938902,0.137809039181913,0.571581008702469,1.27464812141334e-12,0.000541980754569571,2.14008223271958e-08,0.000168848158409257,1.60625640781176e-13,0.000678918205473263,3.34423668203652e-38,3.0347534749339e-15,0.0507711565465582,3.56154523549784e-111,3.11644307961466e-147,0.0344506093653054,0.012727835045478,2.52386184720801e-19,0.0593481578344618,1.8701385006294e-20,4.1118372049762e-07,6.26962761508043e-14,0.601653770416004,6.90928756320732e-141,1.83621201148046e-35,4.22083998093709e-07,0.0387508515021433,3.96612530697641e-33,3.02700933288058e-06,1.39967091161587e-15,5.17383139653984e-24,0.0273343124920841,1.61188912516916e-18,6.14671707467308e-35,2.26859946862802e-99,2.39041968052327e-65,4.01544558588599e-28,2.86838263476133e-283,6.10468268873797e-12,2.90442978629388e-25,0,2.53275187497078e-23,1.53469861490221e-24,0.0118621280585801,1.01810560196259e-24,0.00275810546176126,3.00855735896019e-08
"AHRQ_DisOfMouth_DT",0.923656759883507,0.0333927299598508,0.0202610679238593,1.75924819104742e-07,0.0128808385471836,0.038644296940736,0.178449392084286,0.0882452899708091,0.0328470665153748,0.0166730826255807,0.138922697351537,0.343577470670358,1.24806974096791e-08,0.000159260038284891,0.134088799598723,0.414096539712707,7.36502143113063e-54,0.0380064579660755,0.0187508090035243,0,0.0217248230114162,0.239838994987396,0.815629065758791,0.208272927682617,0.452827920817649,0,0.165081669165213,1.51054119175678e-17,0.194601889447446,4.53487055691703e-40,3.0636841464133e-10,0.000362946735221712,0.062728697325011,2.63582102532674e-05,2.12410624028882e-09,0.0741392532727974,0.042084568404495,0.0281152777586987,0.535163169018642,0.0104409834238149,0.3505811486549,0.311567195084702,0.00179950262198431,0.00141670957144414,0.0463246354157116,7.40408710418255e-17,0.0423210359758926,0.400648905658833,4.51187430889146e-16,0.129048577478689,0.295882717640184,0.973223934004175,0.728309103101607,0.774486625027986,2.02905420583762e-12,0.0510964529266193,0.000939716628675005,6.18611208193641e-08,2.84501659710952e-12,0.371548432463491,1.30392921398312e-06,3.88994980594615e-06,4.22806143827357e-72,7.49205569522993e-29,0.000690308392955205,0.48193042875627,0.0294823521347536,1.18190533664092e-06,5.06052423719886e-09,0.00169738470032443,3.56735961581824e-09,9.56942511839734e-108,9.87789166376371e-33,0.022384225344188,7.9338268686912e-06,3.35386000969403e-12,0.794623511060501,9.55765949711579e-06,8.6343090090466e-21,0.750921602518001,6.95461835294084e-15,1.4118535099156e-29,1.03517315764658e-15,1.0845351732292e-22,2.00788516990104e-22,8.9929752447721e-26,1.27774724544143e-08,1.63865977151709e-45,4.35049631771382e-91,3.45207822652538e-12,0.0016350971098166,1.58263826366087e-09,4.21584914196499e-16,0.673701422621364,2.83180357376979e-07
"AHRQ_DisOfTheHeart_DT",3.39156619871861e-19,1.8813636425407e-09,1.04312230062164e-21,7.515870080467e-06,3.46651191988144e-23,4.79507303047909e-10,3.58686404951742e-19,1.00169318589255e-11,2.26131545948491e-05,0.911342830979655,2.11164696418958e-21,1.21686296116916e-60,0.384928485510646,3.36618395110546e-10,5.74820198601259e-07,2.52433416054342e-06,1.64480610484351e-105,0.962134037499247,1.18741204335482e-286,0.000100044261591886,0,1.92446825995716e-55,3.56364067452883e-36,2.69944081688671e-12,2.84467523086784e-100,3.06188416199764e-22,0.179305224656886,8.95318495229364e-63,5.83984970285631e-21,1.7021976596211e-10,9.09516048304434e-107,3.5982052730387e-24,1.69983437519579e-70,6.8951299900195e-05,2.80453717030655e-81,1.23846127462899e-31,0,6.25016236321417e-07,0.489834535069719,0.629678452757379,0.00013406636222145,2.17623590742399e-68,4.50746331749235e-31,5.26246484918494e-54,8.19716304704572e-05,5.29200042203818e-21,1.28864080370795e-20,3.10847593420224e-45,1.73828346709877e-129,0.00761036940213344,0.206422552739641,0.0553299294077551,1.58955875761067e-09,0.00377507957055189,6.57629850090005e-44,0.871731311871695,6.46096479291403e-15,0.790559341427521,2.23953643343592e-66,0,0.661509168091702,0.00288599784654436,3.15577290794733e-31,0.681907487726528,1.11993308475587e-07,0.00264389707188771,0.345803166075961,3.38920878679394e-34,6.75778383783579e-70,3.4493841023277e-22,0.000124267033478311,0,8.24050817444609e-48,0.468312403381859,1.90888590690235e-32,9.24286066246303e-85,2.33344877682772e-12,7.85487450288075e-57,9.28448988059638e-10,0.778097986665914,1.41406852745662e-171,1.56786314398484e-43,8.79645131587081e-142,1.48384219141245e-94,2.39235754030592e-39,2.12711665399581e-270,1.56096923822981e-28,2.03066614150133e-124,0,0.658779716034207,2.85930236850236e-20,0.322486406051964,3.19167316119582e-12,9.88222220939423e-09,6.19717492935823e-23
"AHRQ_DisOfTheUrinarySystem_DT",5.93020399845997e-20,4.60437116335634e-07,8.54629449316622e-14,4.48912537795189e-24,0.0892508708464117,0.000908200530059465,1.53343209942584e-207,2.98926446309386e-20,6.39656378296415e-05,7.27463823947427e-09,0.00032972777653773,2.13464112721865e-10,6.7300049254532e-19,1.61841695785744e-16,4.82971671339402e-10,3.4471161759674e-09,5.64010941234771e-91,0.0726706975781359,1.65415336405017e-30,1.07426386772995e-05,9.41598347623279e-112,0,3.564303679461e-14,1.58069244482073e-36,3.64950889189143e-54,3.05826793075187e-39,0.401269346679011,1.24289685670817e-06,6.26205562931097e-14,1.35833113154331e-09,1.92593945861516e-290,3.09907108827265e-19,2.23011023205414e-45,3.07446946186969e-10,1.56726561685719e-25,0.105995373017954,1.2579185682836e-141,2.57425669369115e-08,0.94883711582663,0.000162851040196943,1.74855947362625e-20,2.9696927644032e-49,2.61109525437058e-06,2.21630214473048e-117,1.20602723100642e-35,1.97266589460745e-42,2.22329394617728e-05,9.85678445098353e-56,2.54452070917011e-61,0.595126362447387,0.729056189439977,0.248566284522599,2.4720894215404e-13,6.35132666489444e-08,1.67946696393673e-137,4.49937904599471e-07,5.09046298122143e-20,0.361379953477245,2.36563864587373e-49,0.0187731152682129,0.0368159008545653,0.0842034042304268,2.38535296664751e-47,0.20606544685743,1.11456790358268e-27,4.54045816723192e-133,0.699779058350132,5.16106642802941e-39,7.36833994173652e-10,2.13875894954349e-30,1.00638668473002e-20,9.30260565599715e-297,2.41146748102069e-65,1.28933023089537e-81,1.09635714601404e-53,1.6828283564512e-28,8.4789266165707e-07,5.31407662447058e-15,4.90478960153927e-06,0.162951455903181,4.27172539244723e-49,4.11682326063308e-104,2.07955802582922e-187,1.50327938086625e-77,6.56265372554811e-23,7.26643214014831e-201,6.3707765828476e-34,1.74144832949593e-39,0,1.01611078351819e-38,1.89624750225074e-21,3.4751087216405e-11,0.675010077393312,0.173809562633281,0
"AHRQ_DisOfVeins_DT",2.51820008491337e-76,0.0346933651348672,0.000177816560576738,3.69865209120645e-32,0.000123184581455417,0.00434981005346322,2.03442884896398e-08,0.634290689124453,0.00209080022002854,0.488744387390024,0.021833336389659,0.880677485694904,0.00364682869470819,6.65301152495657e-15,0.0116198435372255,1.13622562320605e-11,1.94611642837196e-50,0.5078178695131,0.000236245158618589,4.81780676630262e-07,3.63105016178064e-50,8.6883943568133e-08,0,0.00219894221985426,0.862470314346016,3.17607351612138e-40,0.847583575777117,6.21697355874567e-11,0.064974302488901,0.270100679681739,0.000494623378520521,3.43694205909889e-08,0,8.43582197311396e-07,0.004661224530175,4.18997284555948e-45,1.80415979547399e-05,3.19018019218884e-12,0.896442270712866,0.0527231682337712,0.283068431936655,8.97811617939942e-33,2.12008325402522e-18,6.87533120604667e-07,0,1.63643709978064e-33,3.99278479396986e-31,4.08677674310777e-83,1.15699221355645e-85,0.211851903700472,0.809322176690797,0.318899490641052,0.464382455045753,0.0813903279662134,0,0.281215876171155,0.00945042047394503,0.000569299536820983,2.05852337757962e-12,5.02592198516568e-06,1.51398023975558e-10,0.000181780246280482,9.26311351323536e-75,4.89440690169215e-06,0.85421220823734,2.11830688360438e-10,0.0525443387959095,1.89423999175205e-11,0.391709580955478,0.835051568377374,2.10115560744294e-17,2.26210935437624e-87,2.75014849105805e-39,6.90732701871354e-11,7.55356135071679e-20,1.71244203306375e-19,0.0011703575990116,0.00169947779273531,0.13716097479145,0.163761275814927,3.54002720675132e-162,5.7408760816068e-64,2.16369126290329e-145,1.40465587660886e-23,4.35587751346823e-05,2.14462142855386e-184,8.07438603458184e-08,1.5159065620484e-23,6.13534107210648e-294,8.14704741965675e-30,6.41360647724819e-09,2.8820711047998e-42,3.64241793949712e-199,0.10672585941175,1.68390251722732e-147
