"","AHRQ_AbdominalHernia_DT","AHRQ_AcquiredDeformities_DT","AHRQ_AdjustmentDO_DT","AHRQ_Anemia_DT","AHRQ_Asthma_DT","AHRQ_AttentionDeficitDO_DT","AHRQ_BacterialInfection_DT","AHRQ_BiliaryTractDs_DT","AHRQ_Burns_DT","AHRQ_CNSInfection_DT","AHRQ_CerebrovascularDs_DT","AHRQ_COPDAndBronchiectasis_DT","AHRQ_ChronicUlcerOfSkin_DT","AHRQ_CoagulationDO_DT","AHRQ_ComaBrainDamage_DT","AHRQ_CrushingInjuryOrInternalIn0","AHRQ_DementiaAndOthDO_DT","AHRQ_DevelopmentalDO_DT","AHRQ_DisOfArteries_DT","AHRQ_DisOfMouth_DT","AHRQ_DisOfTheHeart_DT","AHRQ_DisOfTheUrinarySystem_DT","AHRQ_DisOfVeins_DT","AHRQ_DisOfWhiteBloodCells_DT","AHRQ_DOOfLipidMetabolism_DT","AHRQ_DOOfTeethAndJaw_DT","AHRQ_DOInChildhood_DT","AHRQ_EarConditions_DT","AHRQ_EpilepsyConvulsions_DT","AHRQ_EyeDO_DT","AHRQ_FluidAndElectrolyteDO_DT","AHRQ_Fractures_DT","AHRQ_GIHemorrhage_DT","AHRQ_GoutAndOth_DT","AHRQ_Headache_DT","AHRQ_NSConditions_DT","AHRQ_Hypertension_DT","AHRQ_ImmunityDO_DT","AHRQ_ImpulseControlDONEC_DT","AHRQ_InfectiveArthritis_DT","AHRQ_IntestinalInfection_DT","AHRQ_IntracranialInjury_DT","AHRQ_JointDisorderTraumarelated_","AHRQ_LiverDs_DT","AHRQ_LowerGIDO_DT","AHRQ_Mycoses_DT","AHRQ_NontraumaticJointDO_DT","AHRQ_NoninfectiousGastroenterit0","AHRQ_NutritionalDeficiencies_DT","AHRQ_OpenWounds_DT","AHRQ_Osteoporosis_DT","AHRQ_OthBoneDs_DT","AHRQ_OthConnectiveTissueDs_DT","AHRQ_OthEndocrineDO_DT","AHRQ_OthGIDO_DT","AHRQ_OthHematologicConditions_DT","AHRQ_OthInfections_DT","AHRQ_OthInflamCondOfSkin_DT","AHRQ_OthInjuriesExternalCauses_D","AHRQ_OthLowerRespiratoryDs_DT","AHRQ_OthNervousSystemDO_DT","AHRQ_OthNutritionalEndocrineDO_D","AHRQ_OthSkinDO_DT","AHRQ_OthUpperRespiratoryDs_DT","AHRQ_PancreaticDO_DT","AHRQ_Paralysis_DT","AHRQ_PathologicalFracture_DT","AHRQ_PersonalityDO_DT","AHRQ_Pleurisy_DT","AHRQ_Poisoning_DT","AHRQ_RespiratoryFailure_DT","AHRQ_RespiratoryInfections_DT","AHRQ_SkinInfections_DT","AHRQ_SpinalCordInjury_DT","AHRQ_Spondylosis_DT","AHRQ_SprainsAndStrains_DT","AHRQ_SuicideAndSelfInjury_DT","AHRQ_SuperficialInjury_DT","AHRQ_SystemicLupus_DT","AHRQ_ThyroidDO_DT","AHRQ_UpperGIDO_DT","AHRQ_ViralInfection_DT","NEPEC_DXALC_DT","NEPEC_DXDRG_DT","NEPEC_SCHZ_DT","NEPEC_MDD_DT","NEPEC_AFBPDX_DT","NEPEC_PTSD_DT","NEPEC_DXODep_DT","NEPEC_ANXunsp_DT","NEPEC_ANXgen_DT","dmdxDT","cancerdxDT","anomdxDT","genitaldxDT"
"AHRQ_CerebrovascularDs_DT",-0.0460416804212386,-0.118682443452413,-0.0623399267680989,0.0472353671577659,-0.0598409406128585,-0.28065065301903,0.170289945615043,-0.257863007459473,0.576357945744503,1.16760882913763,0,0.199806168622761,0.481576276311841,0.223639090701644,1.13810589433704,1.10521590710978,1.52865443076126,1.07539771076654,0.571981921631206,-0.322439818387407,0.52200683642405,0.101555337766374,0.0511603461186096,-0.0737902713977872,0.182851886722466,0.0657817049534427,-0.48429535879292,0.270377366112786,1.35208909359911,0.31123955671376,0.00342173735015145,0.452615515801328,-0.0601451718277192,-0.201464961526629,0.667586266481117,0.26738178128343,0.535500533081993,-0.824857861809352,-0.0197781854421935,-0.0512214329339538,-0.0819023386361043,0.891857770405523,0.0443233957871393,-0.147788828916739,-0.226627779088771,-0.0208971633661011,-0.185567120123168,0.129547036541435,-0.41328553310886,0.0579645078847132,-0.0191887103422979,-0.168052133024041,-0.167368134539394,-0.0993064465374764,0.161992819757611,-0.255605786367462,0.0478731935452965,-0.126549868125374,0.366380397742369,-0.126391605390999,0.648510873177921,-0.239434528613368,-0.138219578433994,-0.0983327840958147,-0.355312987869072,2.17704203457154,-0.332299998719746,0.0535947287155471,-0.138663697678706,0.122692753706188,-0.00532966639286762,0.0699119082673368,0.0812677758678921,0.65903170928533,-0.0418592913640155,0.0432497352787161,-0.131369605354708,0.10734788624495,0.648936304097547,-0.0373071529389743,-0.0519200119973297,-0.0827284730612474,-0.626030143457846,0.191077986352267,0.272187089177552,-0.495802266718902,0.0679078738480655,0.377339096582915,0.653368064264349,-0.336331054235954,-0.416752523636247,0.0345892498042829,-0.218907674250354,0.139901736896426,-0.130137636577519
"AHRQ_COPDAndBronchiectasis_DT",0.188954488884052,-0.168532123066728,-0.026554883397529,-0.237802454092008,1.20648124923129,-0.194090379940506,-0.0387117731055953,-0.059040465747212,0.5284257564249,-0.349323272804532,-0.146342026012481,0,-0.495136364751111,-0.441912627161868,-0.0172937812590451,0.0188323044517234,0.321854659887188,0.118306313214412,0.0783151595990825,-0.1484351568673,0.408410248426518,-0.0948811063517537,-0.072615134543171,-0.14190914727338,0.0452972865260549,0.133617195959924,-0.435719358621972,0.143138318735653,0.0204320319015883,0.00671443472604065,0.0160536682844029,0.102948058211414,0.198130646508608,-0.384798264438557,0.140668365786816,-0.362315315467753,0.113602992833572,-0.0517125639652129,0.237213135117047,-0.331345573117533,-0.137248230583986,-0.268688091977454,0.138712640053978,-0.0195904532573503,-0.0680623251340759,0.118029478653215,0.0677818855651789,0.402848723702069,-0.488836005364007,-0.115495734221775,-0.0131214762763677,-0.0660420450305368,-0.177175625711219,-0.179455248777085,0.0745916036758053,0.133604992403708,0.491792792922586,-0.106119527395724,0.192862038167242,1.32558973823958,-0.11895270498238,-0.0285318297326339,0.0677188148366148,0.346850157857346,-0.0185712019222532,-0.0113333381658969,-0.653373784097822,0.364591416023369,0.613225389783332,0.25410360601362,0.427928488481831,1.34073179266948,0.335235364524297,-0.120712999247384,0.109241838924471,0.218410142310362,0.0962798946384305,0.345086417972757,0.0699462783126245,-0.169045657074488,0.32492731530923,0.211677409337004,-0.411222233352571,0.522321770659564,0.389469030788896,-0.472418190607779,0.283099410009821,0.388666282351031,0.671142286563186,-0.192788512417599,-0.323370820822816,-0.153957372862139,-0.181960512780877,-0.233378920776708,0.0105080711265815
"AHRQ_ChronicUlcerOfSkin_DT",-0.443144457872766,0.380933030385368,0.00789829105164919,0.697496509969184,-0.482544736298586,-0.313593676950548,1.36214737348242,-0.203719802824482,1.75258702860411,1.04964751453654,0.80593584802989,0.0930020001627044,0,0.31293985361263,1.46593408645663,1.74056548085164,1.0395494068937,0.857347448236409,0.265444531280327,-0.325862044375773,-0.0843961145572077,1.07888473262583,0.681579073897633,0.129615928264225,-0.284517068472789,0.115702503253453,-0.482846146099831,-0.356181871907853,0.586319279022305,-0.00980733108862242,0.493893131420406,1.19749770613808,-0.278775738091553,-0.0425469228133153,-0.656904321873491,0.69220976390783,0.00407968112462194,-0.666391242711384,0.102021222883841,2.41410707406807,0.511323491116844,0.341305087732201,-0.0994832838530001,-0.276481907531274,-0.275744920723922,0.398673156174032,-0.493293952335368,-0.0692918340273709,-0.303097844535256,1.56616336741175,-0.188582930797303,-0.0220191613090521,0.376909108777499,-0.23086419709083,0.992887645683448,-0.404612638009421,0.591758807741808,0.118765758861851,0.610744593986908,-0.358656877888606,0.764563897769606,-0.293896296327619,0.369033514651905,-0.220139422884127,-0.109811130669372,3.39363725101026,-0.252635775087113,0.1474420411271,0.524471932884606,0.204033247198258,0.921424239594168,-0.0649722778730057,1.78465564697021,3.80799219204069,-0.621312314695442,-0.22919331912064,-0.0213776727410736,0.471283398974095,0.268068753557593,-0.201728638705606,-0.48503821509149,-0.0403251185650997,-0.493357339963186,0.508484835701759,0.648716889176315,-0.586882333004852,0.110646924498081,-0.239447093286283,0.400895701572646,-0.596281152935386,-0.52007949692105,0.392300891206092,-0.324100943883933,-0.422222415851627,-0.252987735200265
"AHRQ_CoagulationDO_DT",0.00517030955222593,-0.315054589725844,-0.264272524470322,1.42041083519304,-0.242317115338562,-0.395178091952624,0.744351704030999,0.802115291607198,0.103892147940328,0.636668984101121,0.769237454086791,0.112932152848023,0.451268993348577,0,0.188511679232325,0.332191304424927,0.319288608357446,0.297335828373074,0.539159363628575,-0.227662883956988,0.705739640247989,0.46891754604646,1.11493232961334,1.65300596997898,-0.0946592677728127,6.57843573613227e-05,0.112110089373104,-0.179387506672792,0.939540623612068,-0.143631168592755,1.58208301188178,0.0257289770970363,0.610547976994377,0.0463382263911689,-0.226955309679906,-0.147758412319987,0.206403440045078,0.202266398533749,0.00993505358866454,0.40102071627858,0.789733976797027,-0.395727598839591,-0.148596993973892,1.31821739004125,0.241428998982167,0.00499872130533754,-0.253333151137041,0.254798721951025,-0.0310616337101902,-0.00145982836522827,0.127004214670016,-0.330442934121142,-0.313293375099525,-0.158367338085622,0.273036665828359,1.62186637252954,0.832918243677219,0.0220715846355877,0.165253393485645,0.0566111824197025,-0.0774465505961703,-0.00349302224280466,-0.0718736359249895,-0.208746491382187,1.57198836343893,0.451447194343726,0.207437388939883,0.24650502703874,1.05962679331323,0.602624954370088,0.808580014240072,0.107266432803329,0.269642348232388,0.461462788164802,-0.33937557478859,-0.215877146792343,0.391196522957799,0.0293244389275736,1.3141023374647,-0.120621860836867,0.0995380819684172,0.628463512435692,0.545369253442906,0.594508506457603,0.407865297965887,-0.523268386358846,0.119849595249781,-0.15550469017673,0.413680017132297,-0.222466640526514,-0.320139770440118,-0.00889737953875181,0.064502815335701,-0.313932208432376,-0.190199272955978
"AHRQ_ComaBrainDamage_DT",-0.415921260604725,-0.0926731754350244,-0.0796779677018737,0.092860355344685,-0.0894354861028036,-0.283521133460449,0.0289579290891518,-0.278190953135707,0.600077246345449,1.02386179827425,1.24631882688632,0.157171894353013,0.927858993036158,-0.229755529755125,0,0.908349774469927,1.45961865976402,0.758624815389502,0.311342857163976,0.115962332179183,0.407678090031266,0.203317311463802,-0.119676022511856,-0.069482528709658,-0.287526737590507,0.0479236567119493,0.16153573296642,0.152886784349294,1.82646308031656,0.0931773997852281,0.437739251005768,0.294333076243364,0.0344598101830031,-0.488350607731538,0.410624272031798,0.291144464984652,-0.00906242688347511,-0.779847761287173,-0.0349995235053239,0.402242085568977,0.277924080832024,0.478604994736149,0.096340303600001,0.0168635629843733,-0.45240062389013,-0.219986412100183,-0.162653562025598,0.197016626062837,-0.48468054164036,0.143989269173424,0.477737529310037,-0.0699969774383046,0.131346122531231,0.357264085178436,0.242660125281289,-0.618175509032113,-0.157747875640934,-0.246157965379728,0.667976553117177,0.373363991589538,0.564486063384267,-0.175178079199702,-0.123838817664584,-0.0198063324545382,-0.0575842327026702,1.26696692045229,-0.480857431902847,0.520976257017321,0.286348444806391,1.99395110231112,0.914284170366587,0.120294922915156,0.068705874021626,0.987680753666621,0.0759857790731365,0.0542642957568361,0.307472614603698,0.286982651727823,-0.584775872409659,-0.170459500345066,-0.0758113606493416,-0.0230910314092119,-0.520908547065364,0.690532102378021,0.768560078073771,-0.336224758738598,0.21022972830922,0.551419764685455,0.879071587522,-0.173126873421527,-0.325721651121977,-0.139510918501547,-0.243426509782019,-0.0496375950310916,-0.135686782094815
"AHRQ_CrushingInjuryOrInternalIn0",0.084150019978462,0.219340548128671,-0.121006219433084,-0.0188777450776008,0.0073150494474399,-0.532350486823901,0.176270384701825,0.225982405319555,1.09989573457204,-0.31143169448695,0.490121755071107,0.0517319494325575,0.598705033172022,-0.707920526499802,0.43740314917497,0,1.48767965627186,0.61125970028405,0.130106531205549,-0.136067812055417,-0.189775429235448,0.196723395254802,0.231742717093819,-0.34310591362112,-0.410791895197243,0.183182591378415,0.126930486904168,0.260156742460768,0.136643914744236,0.309201864686955,-0.0731527557908187,1.67510121524051,-0.173451858036293,-0.186955716833288,0.276948409941542,-0.441464660125444,-0.301442420705545,-0.527011922993271,0.181312919396408,0.533051528799697,-0.180551890297892,0.811335705837845,0.493075462330032,-0.311362602300881,0.155547589236901,0.0271917384427733,0.0852213481589498,-0.0447170252269957,-0.691871914284914,1.50497348769036,0.682282866116272,0.217323952175665,0.24884379356627,-0.366032583710026,0.217974455752668,0.424052851096903,0.247096440649505,-0.200683999081872,1.21753003643039,-0.176347853600002,0.515080021305701,-0.504359643296887,-0.109533746443269,-0.138007264304652,-0.0138086898609325,1.00505309154068,-0.446535295740523,0.311378782477385,0.519934163971734,-0.0560528959158326,-0.695642649533289,0.0542323952115886,0.379597333600224,1.3256652203189,-0.117926632194547,0.369841285873099,-0.0210329252512563,0.927461316240355,-0.805484606845334,-0.477676180820438,-0.131771288510615,-0.0536275158948173,-0.622126898351767,0.179275961649036,-0.188954044376499,-0.692834179687939,-0.0526658205699782,0.552032329295016,0.557788228563389,-0.538195499459032,-0.466429156519241,-0.470158239909034,-0.451257488382388,-0.0335171901709104,0.0437763987620507
"AHRQ_DementiaAndOthDO_DT",-0.135537864505336,0.0748790182798182,0.00810521630511588,-0.490848496260393,0.0134290662877715,-0.135279955231894,-0.400243106878878,-0.542811443065336,0.785094232750685,0.701271944784414,1.21281823901875,-0.100127598557767,0.0130892988871735,-0.839973056579099,0.871942256364634,1.14141338050106,0,1.02601385195994,-0.224864631641187,-0.613236997871735,-0.191850980932828,-0.305025177023018,-0.260042617401554,-0.773775369498005,-0.269073819726541,0.306356719999081,0.142788348374529,0.774735982493848,0.866052838464045,0.408626855599787,-0.703395477413453,0.351271482627244,-0.10288310882345,-0.598674996404993,1.10741672263761,0.154203106939455,-0.214101332652907,-1.44762934729978,0.00532993335122043,-0.108020859245297,-0.447034198975714,1.56193172471577,0.360300454190915,-0.36923902701739,-0.455176288646777,-0.0225330549562021,0.183322686111401,-0.0270560576814391,-0.792548846471693,0.0983931129931496,0.0934698818531798,-0.112930600597138,-0.118953768657437,-0.182714856500618,-0.0512031390596888,-0.825382832955576,-0.0281831720228473,-0.295718442284138,0.746026489093302,-0.453041262689725,0.493909689169548,-0.408574244557428,-0.1065356425377,-0.214352001206756,-0.966565685197406,1.10720083359066,-0.545912291234686,0.0923345097957746,-0.910005886630116,0.00531437853188163,-0.607438133971867,-0.048115943502601,-0.151268312818583,0.559283584464673,0.397840902364612,0.187311438729787,-0.417105888786032,0.0291447722585547,0.103018793502431,-0.274480657223581,-0.0981892817069444,-0.0967974454623128,-0.925748008860093,0.0228007187682531,0.400912737901061,-0.444941782768735,0.1227825893342,1.56955092298558,1.08643659440406,-0.277772751050074,-0.492837294683542,-0.464274502262914,-0.478948519117826,-0.291306989880875,-0.243067468877342
"AHRQ_DevelopmentalDO_DT",-0.275682485092669,0.120919213085363,0.267585652089315,-0.400142192184202,0.0772052153032338,0.972395166108989,-0.180585816394019,-0.28314858749427,0.209288545264478,0.693984135910277,1.08864428925788,0.0959929642950807,0.374901709624624,-0.712101643906023,1.04366061223419,1.05458867639492,1.88879143191203,0,0.116227226727205,0.0227647322939065,0.0122480769516362,-0.08591598823261,-0.0786119309427002,-0.462225748871838,-0.143555226993519,0.228807076394763,1.32026912441213,0.413527283628944,0.588648109708043,0.366510150882971,-0.203178950882883,0.423183382569064,-0.0859712181080108,-0.412301400904077,0.479916001496021,0.259938937876216,-0.229540068337593,-1.56158740750899,0.173198720264994,0.675199238075801,-0.19533749122509,0.696287841244902,0.29913643932785,-0.0972046732636847,-0.315703508287255,0.208509532383746,0.140375701240794,0.13285615594144,-0.643267532584416,-0.186866798242476,0.0870058866585366,-0.0582874553081248,-0.0942592179641731,-0.360354711568071,0.126186164641184,-0.357829172211349,-0.201133418509947,-0.146175208731404,0.495505347909143,-0.231816922081578,0.421042726523886,-0.18803855917585,0.0318819560507245,0.0266684016999763,-0.547460130855069,1.09908674246882,-0.525638278993751,0.657640622223875,-0.355139950867528,0.081790303125996,-0.0040100582333695,0.128764624197475,0.016089015902955,0.703935466481417,0.14226314004636,0.237583400489377,0.230993330224142,-0.00827803232161149,-2.11470611312085,-0.0472187375705976,-0.162212113461952,-0.0903723629309329,-0.84947960048818,0.112674053739405,0.790254564529427,-0.575279862857131,0.384633834717467,0.638689783229721,0.990125571982452,-0.0713779789892693,-0.319986184155503,-0.355259762450546,-0.308413197535234,-0.0180397004353409,-0.152767855497031
"AHRQ_DisOfArteries_DT",0.104501340246809,-0.021852495321655,-0.0858428990369166,0.1548116898295,0.0433775612074314,-0.0848524977803659,0.0966233601662198,0.204389090463954,0.424870157075005,-0.0837571702548399,1.0522276737492,0.192246463145289,0.452818920948047,0.311534941725104,0.280887768787919,0.369717920242904,0.44643507826353,0.110164697872619,0,-0.172212106168332,0.694263789336528,0.144966492953933,0.194251087161484,0.127531016827745,0.227828455503968,0.0806659518832044,-0.200962652451874,0.113242215908232,0.162353107963861,0.0370561214263464,0.420790136905182,0.138608678660034,0.310717620750407,-0.106066732887212,0.0714833517913651,-0.209090393534573,0.091833146971912,-0.763497609903218,-0.0224786514211125,0.250491060106484,0.1279251123881,-0.274838255052042,0.168382550485664,0.328741513670705,0.0409784174831914,0.200899318204764,0.112683593674505,0.330797940880736,-0.305611258772609,0.0594644172879299,0.140139607397458,0.0132809056282217,-0.0823169759030357,-0.0932619550512335,0.0842869112812966,0.233945423448845,0.353637912045393,0.0811084236119603,0.228009495501357,0.115207700268571,-0.0251728252644791,0.2464124173228,0.321366513376963,0.0288714864941488,0.146475428757248,0.534125310558127,-0.236496834180818,0.269144681240699,0.304307794988343,0.371619340161248,-0.0360342582138563,0.336911215542728,0.268740900512099,0.476718349952538,0.0207873047286621,0.191096616592395,0.110757396445045,0.204923629463882,0.820197624153089,-0.0508240483312093,0.108145180751731,0.231894264359565,-0.401228467074129,0.297910787789809,0.503172789236064,-0.494439130805365,0.173677104185981,0.111505572486629,0.517027480243285,-0.125221258326398,-0.241490362920134,-0.0411395876389291,0.15282223780753,-0.0879981896048059,0.0780411840901172
"AHRQ_DisOfMouth_DT",0.0046895383056103,0.0757090560585752,-0.0645682304155746,-0.243307643176278,0.103333082994216,-0.107861877722188,-0.0702750049334402,-0.142516033683058,0.279642389465539,-0.509296332269655,-0.118761986569984,0.0483884588187234,-0.798574953736275,-0.308141858623295,-0.199824160902394,0.10418145273134,0.61312505182365,0.227273081844457,-0.0842910246124729,0,0.0670981602465768,-0.0372296048674284,-0.00922256399510121,-0.0768127727304464,-0.0190103052212973,1.25283250952657,0.245846685849187,0.202660632416463,-0.0817514639303785,0.329332658566607,-0.316435922367072,0.144631910260137,0.0864479616817983,-0.35069665812322,0.156060946563563,-0.0944630261530375,-0.0550864520559061,-0.470806806118707,0.0516027537737969,-0.414987494292905,-0.0849759221745113,-0.0345614569165344,0.114311165560563,-0.124408599865637,-0.0966096004157721,0.29857762285616,0.0491328222735066,0.0570335579846976,-0.297311951182489,0.0872386388348971,-0.176888501938993,-0.00151548426641253,0.00894021608225559,-0.0143434061761563,0.210320711237481,-0.243958363107351,0.284563587762594,0.236133637806228,0.235992197040244,-0.0273802202590246,0.1320689724697,-0.11832419988559,0.464251023849929,0.301309715460724,-0.369351948857161,-0.0751230662330853,-0.487332673399836,0.247955357243179,-0.674169919695422,0.250205898585731,-0.664140445995988,0.585018166860664,0.451892095561627,-0.419792128922822,0.106306208295541,0.220983582307164,0.0115470206219597,0.204391272910046,1.07806658776342,0.014628248387499,0.204053924824721,0.394078221981987,-0.294896034379975,0.340903928088195,0.7241224903643,-0.297451863718775,0.261962734066563,0.349728269740022,0.531279638236171,-0.189401016056186,-0.143815993166333,-0.216131288516266,0.245624665006119,0.0230169764889871,0.150751664000115
"AHRQ_DisOfTheHeart_DT",0.18433892666371,-0.0907264656461606,-0.102204283840849,0.087423185641836,0.165222995614681,-0.127260385616854,0.214411834172876,0.251976165640376,0.272073968185404,-0.0109570327005006,0.362046938120898,0.390316422885405,-0.060171125727869,0.257483479482412,0.343942764361131,0.280491091680244,0.415423010686062,-0.00271155889626969,0.494261878924704,-0.155859876300885,0,0.195528720718739,0.209353226589908,0.207024720293212,0.192219882067106,0.089016577817149,-0.125476763270766,0.143666446544977,0.265200201654559,0.0586090520492285,0.49798601340423,0.174644973325812,0.360368298550266,-0.123893986531893,0.18796759266859,-0.30064421865175,0.414755158739405,-0.559318886583611,0.0264423150149808,0.0373926729777853,0.19091313510626,-0.255667684785984,0.169887333283485,0.240364289280388,0.0828818093243507,0.149121453983294,0.0767267316433391,0.438686994211948,-0.371457016986455,0.0729180864105199,-0.109914489842386,0.0373717331074793,-0.0568845180192751,-0.0649290758696019,0.170983577408889,0.00944772050707801,0.324855851053623,0.00542360898928034,0.250927892844226,0.509272561053785,-0.00459093369769256,0.0276900401749748,0.122712521848653,0.00462019031117679,0.27801761444835,0.169199002749399,-0.100149451058926,0.286268469893632,1.00775303929901,0.419569429015464,0.260399904285373,0.477654343598516,0.262428153999319,0.0633884590499325,0.0969134062722075,0.25328394865858,0.13436434558149,0.333903132059946,0.460563348956769,-0.00535365924434851,0.276537954450084,0.215707972443263,-0.385704249116994,0.288908636405813,0.49116712505208,-0.382357416208115,0.222293098453882,0.206729483550174,0.536251813695149,0.0044071630772436,-0.172285297258467,-0.0134619590166095,-0.0911802650735485,-0.144109775337926,0.113204310599579
"AHRQ_DisOfTheUrinarySystem_DT",0.199260106834773,-0.0801612501754214,-0.0852154122065978,0.195110680818834,0.0304118854338354,-0.0730289527010622,0.705731722706699,0.342868060985207,0.271808039108402,0.529523636405154,0.143919601477666,0.159818918067114,0.61811632334142,0.330074256067161,0.431873364743004,0.365693411516642,0.41230600012425,0.106786543574305,0.174159017998507,-0.184300820473912,0.268438290472006,0,0.134027701197898,0.373247976061377,0.153734163939053,0.12833706480772,0.0800360130277761,0.0459820638421104,0.223928242990147,0.0598288369419238,0.800899404928966,0.16554544814962,0.303250364932496,0.196348734290611,0.110232899242296,-0.0414752126991082,0.264985706406973,-0.633238983609068,0.00264983969556836,0.298162794348124,0.452859104414708,-0.232789874938077,0.0751178281113621,0.369856972795931,0.264882471710429,0.224749986406004,0.0379999109555015,0.499042150001381,-0.259891160065963,0.0156810384359617,-0.0306408959893331,-0.0238372972914169,-0.0741547494546043,0.122571388722423,0.314683098778806,0.285564127695393,0.389292800385503,-0.019731726241643,0.228156726758501,0.0308739028188569,-0.0234912078618863,0.0172218208516851,0.160667863679617,0.0150753563436232,0.547287441422829,1.32342637029734,0.0402749221843768,0.322860988402773,0.352390212214465,0.500274446000158,0.586330415607954,0.42012967342589,0.322888630920352,1.91665965196473,0.13619736085996,0.155271041184689,0.101602986722163,0.177610580553704,0.346178777301808,-0.0275529980288508,0.15927319551571,0.347177432818357,-0.490865057408866,0.284256287780522,0.399434182564463,-0.350247628497308,0.257278265169671,0.124242557749876,0.556561161526216,-0.142010380443765,-0.189121757701292,0.0941640922534392,-0.00570367648996881,-0.0349700679987343,0.59429205972072
"AHRQ_DisOfVeins_DT",0.451578151071942,0.041242372821545,-0.0557441734699056,0.276444597305958,0.0872356894174376,-0.0844692673078681,0.169213671136435,0.0229445404507366,0.26173486090849,-0.0823524663560784,-0.110987127300184,-0.00466036510517579,0.218308481997747,0.355240238756817,-0.231343053199444,0.494905076490007,0.382200724451103,0.0493371173255941,0.0703030659756372,-0.261784716710322,0.225001578148447,0.0894235459490747,0,-0.119284965449558,0.00220856295322198,0.167182602465146,-0.0243784968855691,0.0792859153405007,-0.0737314835079357,0.0141594787422471,-0.10410902932149,0.13026491794744,1.9130693113532,-0.202416518695733,0.0397154492096918,-0.499276387395958,-0.0586304410440068,-1.12398744834197,-0.00709491977523886,0.172929167389273,0.0641225121705073,-0.242935114807363,0.172536127541392,0.103136879810319,1.27685340404593,0.245203018609101,0.135991522584858,0.691957151916709,-0.409619585709893,0.0453726267204885,-0.0238929730219531,-0.0258935031110163,-0.00951141105269845,-0.0507714143765662,0.691987153387406,0.0766604760479367,0.143777042328712,0.0896363009867357,0.139443552512924,-0.0764978850388359,-0.0935683538599327,-0.0486619824571968,0.256896591439101,0.0687462643407671,-0.0117780718002401,0.393387100866256,-0.258921075211805,0.221880459450916,-0.0563747236047098,0.0122717363792022,-0.654323856344387,0.296339976459956,0.31043033088353,0.603162157171161,0.105802251029476,0.160989311787764,-0.0917136588189756,0.0912521314245678,-0.15372530825177,-0.0350160884944016,0.360876035130131,0.342956670134334,-0.584266798021967,0.205846261637327,0.231400115098312,-0.450255766184985,0.155081205625029,0.12372225130033,0.493176483704981,-0.16440896728691,-0.15193682621622,-0.255630099375406,0.463992474399537,-0.0510590097806096,0.382052342931986
"AHRQ_DisOfWhiteBloodCells_DT",0.0957558056053086,-0.294054165427117,-0.19426200779713,0.987049433631326,-0.058438787476345,-0.0999986114374595,0.780555824170857,0.792177273578194,0.57470656062995,0.948225739718085,0.0703748637232542,0.264737135997925,0.303340036053984,1.55016201837334,0.35013367173313,0.443763473880567,0.217083801641989,0.116741245528163,0.285586848128856,-0.0478464308570236,0.487679244898205,0.54634552525819,0.0916278769217293,0,0.0968663215163304,0.0436792214522077,-0.175873124160796,-0.108134515692871,0.346505551279136,-0.141536009976285,1.47934443974821,0.145774443484634,0.338357811107022,-0.145888626735447,-0.0574548328031792,-0.210824879379494,0.0589150210406354,-0.137133516143834,0.085044832364994,0.797553061640303,1.10103563798961,-0.354199970839666,-0.0494511463006011,0.681530305782937,0.647714118152914,0.0519997757903203,-0.0809058956109825,0.965419671123933,-0.0876797880861444,0.0851173044725435,0.285089893419824,-0.135621758610841,-0.249527963727855,-0.184150902672324,0.463078974070474,1.23677609300001,0.527088000073932,0.0168491467592959,0.265233566669471,0.084688725343749,-0.0234280725876195,-0.0118565795266004,0.0433143262349846,-0.128800762274288,1.23545572340054,0.475889280611553,0.199321074888665,0.363434340864687,0.955997023017145,0.846509021028258,0.639426340584127,0.332213155530204,0.554231616562682,0.373834660109954,-0.115852352938417,-0.0336492889466955,0.523372992637593,0.10250649575595,0.942746175291317,-0.00612098621384336,0.144941421775163,0.355896852961561,-0.0509592838325715,0.719361886292405,0.807097261763965,-0.445032670529613,0.434602399305339,-0.0509837514957267,0.445364705205061,-0.180035175846582,-0.229787136255024,0.024178043701765,0.195736068638316,-0.247709048117377,-0.00923014817849399
